referrer,views_total,views_unique
Google,347,43
github.com,301,25
Bing,18,7
luomai.github.io,12,3
link.zhihu.com,7,3
typst.app,5,1
DuckDuckGo,4,2
Yahoo,3,1
cn.bing.com,2,2
search.brave.com,2,2
