referrer,views_total,views_unique
github.com,404,22
Google,240,65
Bing,28,4
sigarch.org,19,2
search.brave.com,7,2
com.linkedin.android,5,1
link.zhihu.com,4,3
sigops.org,3,2
cn.bing.com,3,2
DuckDuckGo,2,2
