referrer,views_total,views_unique
github.com,428,24
Google,143,43
Bing,17,7
future-xy.github.io,8,1
luomai.github.io,5,1
typst.app,5,1
usenix.org,4,1
cn.bing.com,3,3
Yahoo,3,1
DuckDuckGo,2,2
