referrer,views_total,views_unique
github.com,221,23
Google,145,66
Bing,11,7
link.zhihu.com,8,4
search.brave.com,6,4
blog.croc.ru,3,1
usenix.org,3,1
ustiugov.github.io,2,2
martinspace.top,2,1
t.co,2,1
