referrer,views_total,views_unique
github.com,678,34
Google,190,88
luomai.github.io,23,10
link.zhihu.com,20,11
Bing,15,6
sigarch.org,14,7
usenix.org,9,4
chatgpt.com,7,2
future-xy.github.io,6,2
sigops.org,4,3
