referrer,views_total,views_unique
Google,129,76
Bing,63,9
github.com,62,15
search.brave.com,5,2
DuckDuckGo,3,2
Baidu,1,1
chatgpt.com,1,1
gamma.app,1,1
perplexity.ai,1,1
statics.teams.cdn.office.net,1,1
