referrer,views_total,views_unique
Google,37,31
github.com,21,14
Bing,10,8
ustiugov.github.io,3,3
search.brave.com,3,2
Baidu,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
siyangshao.com,1,1
usenix.org,1,1
