referrer,views_total,views_unique
github.com,222,24
Google,194,74
Bing,13,8
search.brave.com,9,6
link.zhihu.com,8,4
usenix.org,6,2
li.feishu.cn,4,1
t.co,3,2
blog.croc.ru,3,1
ustiugov.github.io,2,2
