referrer,views_total,views_unique
github.com,210,24
Google,202,83
Bing,23,8
ecosia.org,22,2
chatgpt.com,17,1
cn.bing.com,16,7
DuckDuckGo,8,5
m.facebook.com,7,1
search.brave.com,2,2
link.zhihu.com,2,2
