referrer,views_total,views_unique
Google,128,52
github.com,63,33
Bing,37,10
yandex.ru,17,1
link.zhihu.com,4,3
blog.chivier.site,4,2
siyangshao.com,2,2
DuckDuckGo,1,1
StartPage,1,1
arxiv.org,1,1
