referrer,views_total,views_unique
Google,38,32
github.com,32,16
Bing,9,7
ustiugov.github.io,3,3
search.brave.com,3,2
Baidu,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
link.zhihu.com,1,1
siyangshao.com,1,1
