referrer,views_total,views_unique
github.com,515,30
Google,193,83
Bing,38,13
chatgpt.com,23,3
ecosia.org,20,1
cn.bing.com,14,5
m.facebook.com,7,1
DuckDuckGo,4,2
search.brave.com,2,2
link.zhihu.com,2,2
