referrer,views_total,views_unique
Google,478,116
github.com,289,41
Bing,154,9
cn.bing.com,39,8
luomai.github.io,36,4
link.zhihu.com,13,4
linkedin.com,7,4
paper.lingyunyang.com,5,3
DuckDuckGo,5,2
ones.ainewera.com,4,1
