referrer,views_total,views_unique
Google,95,53
github.com,76,22
Bing,16,5
Baidu,5,2
link.zhihu.com,2,2
doubao.com,2,1
luomai.github.io,2,1
chatgpt.com,1,1
huggingface.co,1,1
qwant.com,1,1
