referrer,views_total,views_unique
Google,241,70
github.com,127,11
ecosia.org,29,1
link.zhihu.com,21,6
Bing,17,7
luomai.github.io,9,2
DuckDuckGo,7,4
search.brave.com,7,3
cn.bing.com,5,2
sigops.org,5,2
