referrer,views_total,views_unique
github.com,422,27
Google,162,44
Bing,17,7
future-xy.github.io,8,1
luomai.github.io,5,1
typst.app,5,1
usenix.org,4,1
Yahoo,3,1
cn.bing.com,2,2
DuckDuckGo,2,2
