referrer,views_total,views_unique
Google,195,88
github.com,103,20
Bing,34,5
link.zhihu.com,17,5
ustiugov.github.io,6,3
chatgpt.com,5,4
usenix.org,5,1
search.brave.com,3,3
docs.qq.com,2,2
sigops.org,2,2
