referrer,views_total,views_unique
Google,412,58
github.com,213,24
Bing,11,6
link.zhihu.com,11,5
luomai.github.io,7,2
DuckDuckGo,6,3
Yahoo,6,1
typst.app,5,1
search.brave.com,3,3
cn.bing.com,2,2
