referrer,views_total,views_unique
github.com,470,30
Google,230,83
Bing,115,22
link.zhihu.com,60,10
usenix.org,11,3
DuckDuckGo,10,3
li.feishu.cn,10,3
cn.bing.com,9,6
ones.ainewera.com,9,2
future-xy.github.io,6,4
