referrer,views_total,views_unique
Google,182,56
github.com,97,31
Bing,23,10
yandex.ru,17,1
link.zhihu.com,5,4
luomai.github.io,4,2
Baidu,4,1
search.brave.com,2,2
DuckDuckGo,1,1
StartPage,1,1
