referrer,views_total,views_unique
Google,170,55
github.com,93,33
Bing,21,9
yandex.ru,17,1
link.zhihu.com,4,4
luomai.github.io,4,2
Baidu,4,1
search.brave.com,2,2
DuckDuckGo,1,1
StartPage,1,1
