referrer,views_total,views_unique
Google,265,79
github.com,172,46
Bing,26,11
link.zhihu.com,14,8
cn.bing.com,12,4
yandex.ru,10,1
chatgpt.com,6,2
luomai.github.io,5,4
search.brave.com,5,3
perplexity.ai,5,2
