referrer,views_total,views_unique
github.com,496,22
Google,180,53
cn.bing.com,89,3
Bing,21,7
link.zhihu.com,11,2
future-xy.github.io,8,1
luomai.github.io,6,2
usenix.org,4,1
DuckDuckGo,2,2
mail.google.com,2,1
