referrer,views_total,views_unique
github.com,433,31
Google,278,83
Bing,97,19
link.zhihu.com,29,7
cn.bing.com,10,7
li.feishu.cn,10,3
ones.ainewera.com,9,2
DuckDuckGo,5,4
future-xy.github.io,5,3
ustiugov.github.io,5,3
