referrer,views_total,views_unique
Google,81,52
github.com,52,25
Bing,5,4
ustiugov.github.io,4,3
DuckDuckGo,2,2
link.zhihu.com,2,1
luomai.github.io,2,1
Baidu,1,1
com.slack,1,1
future-xy.github.io,1,1
