referrer,views_total,views_unique
github.com,587,32
Google,191,62
Bing,33,13
gamma.app,27,1
cn.bing.com,15,8
link.zhihu.com,14,8
usenix.org,12,3
bgithub.xyz,10,2
luomai.github.io,3,3
goodfirstissues.com,3,2
