referrer,views_total,views_unique
Google,120,62
github.com,98,22
Bing,31,5
link.zhihu.com,7,3
luomai.github.io,5,2
copilot.microsoft.com,4,1
chatgpt.com,2,2
search.brave.com,2,2
doubao.com,2,1
DuckDuckGo,1,1
