referrer,views_total,views_unique
Google,241,78
github.com,153,45
Bing,24,9
link.zhihu.com,13,9
yandex.ru,10,1
search.brave.com,8,3
luomai.github.io,7,4
chatgpt.com,7,3
usenix.org,5,5
Baidu,5,1
