referrer,views_total,views_unique
Google,254,80
github.com,162,46
Bing,25,10
link.zhihu.com,15,9
cn.bing.com,12,4
yandex.ru,10,1
search.brave.com,8,3
luomai.github.io,7,4
chatgpt.com,7,3
usenix.org,5,5
