referrer,views_total,views_unique
Google,205,60
github.com,137,20
cn.bing.com,68,5
Bing,33,4
link.zhihu.com,29,6
smartdataconf.ru,20,5
linkedin.com,15,8
ustiugov.github.io,9,3
usenix.org,7,2
siyangshao.github.io,6,1
