referrer,views_total,views_unique
Google,109,60
github.com,85,24
Bing,42,6
link.zhihu.com,2,2
doubao.com,2,1
Baidu,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
gamma.app,1,1
huggingface.co,1,1
