referrer,views_total,views_unique
github.com,122,28
Google,106,53
DuckDuckGo,11,2
Bing,8,4
link.zhihu.com,5,2
luomai.github.io,5,1
siyangshao.com,4,3
ustiugov.github.io,2,2
cse.iitd.ac.in,1,1
doubao.com,1,1
