referrer,views_total,views_unique
github.com,253,26
Google,139,70
Bing,18,9
linkedin.com,16,8
bgithub.xyz,16,1
cn.bing.com,13,5
ustiugov.github.io,10,4
link.zhihu.com,9,6
Baidu,7,2
drunkcoding.github.io,6,1
