referrer,views_total,views_unique
github.com,483,29
Google,279,43
link.zhihu.com,36,11
Bing,24,9
search.brave.com,21,2
cn.bing.com,10,4
linkedin.com,8,7
gitee.com,8,3
statics.teams.cdn.office.net,4,2
future-xy.github.io,3,1
