referrer,views_total,views_unique
Google,40,26
github.com,28,12
Bing,13,6
link.atomgit.com,7,1
DuckDuckGo,2,2
yandex.ru,2,2
Baidu,2,1
future-xy.github.io,1,1
harshitbudhiraja.substack.com,1,1
search.brave.com,1,1
