referrer,views_total,views_unique
Google,191,60
github.com,86,33
Bing,31,11
yandex.ru,17,1
link.zhihu.com,5,4
search.brave.com,2,2
luomai.github.io,2,1
DuckDuckGo,1,1
StartPage,1,1
arxiv.org,1,1
