referrer,views_total,views_unique
Google,400,56
github.com,226,21
Bing,44,7
luomai.github.io,17,3
link.zhihu.com,11,5
DuckDuckGo,6,4
Yahoo,4,1
yandex.ru,3,1
search.brave.com,2,2
mendeley.com,1,1
