referrer,views_total,views_unique
github.com,66,38
Google,40,27
Bing,25,10
doubao.com,2,1
Baidu,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
link.zhihu.com,1,1
poizon.feishu.cn,1,1
search.brave.com,1,1
