referrer,views_total,views_unique
github.com,49,12
Google,46,29
Bing,9,4
informatics.ed.ac.uk,3,1
yandex.ru,2,2
future-xy.github.io,2,1
link.zhihu.com,2,1
Baidu,1,1
DuckDuckGo,1,1
usenix.org,1,1
