referrer,views_total,views_unique
Google,227,60
github.com,149,14
ecosia.org,29,1
link.zhihu.com,21,6
Bing,17,7
luomai.github.io,9,2
chatgpt.com,7,3
search.brave.com,7,3
DuckDuckGo,5,3
cn.bing.com,5,2
