referrer,views_total,views_unique
Google,171,57
github.com,110,35
Bing,21,9
luomai.github.io,4,2
Baidu,4,1
link.zhihu.com,2,2
search.brave.com,2,2
DuckDuckGo,1,1
StartPage,1,1
qwant.com,1,1
