referrer,views_total,views_unique
Google,125,52
github.com,57,32
Bing,29,7
yandex.ru,17,1
link.zhihu.com,4,3
luomai.github.io,2,1
DuckDuckGo,1,1
StartPage,1,1
arxiv.org,1,1
chatgpt.com,1,1
