referrer,views_total,views_unique
github.com,143,31
Google,127,55
Bing,20,8
DuckDuckGo,10,1
siyangshao.com,5,3
luomai.github.io,5,1
link.zhihu.com,4,2
cse.iitd.ac.in,1,1
doubao.com,1,1
future-xy.github.io,1,1
