referrer,views_total,views_unique
Google,61,35
github.com,59,16
informatics.ed.ac.uk,3,1
Bing,2,2
DuckDuckGo,2,2
chatgpt.com,2,2
future-xy.github.io,2,1
link.zhihu.com,2,1
Baidu,1,1
mangoboost.atlassian.net,1,1
