referrer,views_total,views_unique
Google,240,83
github.com,173,23
Bing,28,7
search.brave.com,10,7
link.zhihu.com,10,3
usenix.org,8,2
li.feishu.cn,4,1
t.co,3,2
blog.croc.ru,3,1
ustiugov.github.io,2,2
