referrer,views_total,views_unique
github.com,402,24
Google,157,64
Bing,27,5
link.zhihu.com,13,5
cn.bing.com,12,5
search.brave.com,6,2
usenix.org,5,4
DuckDuckGo,4,2
luomai.github.io,4,2
chatgpt.com,2,2
