referrer,views_total,views_unique
Google,40,33
github.com,37,17
Bing,7,5
Baidu,4,2
ustiugov.github.io,3,3
search.brave.com,3,2
yuque.alibaba-inc.com,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
link.zhihu.com,1,1
