referrer,views_total,views_unique
github.com,414,21
Google,186,63
Bing,28,6
link.zhihu.com,14,5
cn.bing.com,12,5
luomai.github.io,6,2
search.brave.com,4,2
DuckDuckGo,4,2
usenix.org,3,2
ustiugov.github.io,2,2
