referrer,views_total,views_unique
Google,217,81
github.com,157,20
ecosia.org,51,3
Bing,17,6
DuckDuckGo,12,7
cn.bing.com,11,5
chatgpt.com,8,2
link.zhihu.com,7,4
sigops.org,4,1
search.brave.com,2,2
