referrer,views_total,views_unique
Google,372,49
github.com,261,25
Bing,18,7
link.zhihu.com,8,4
luomai.github.io,7,2
DuckDuckGo,6,3
typst.app,5,1
search.brave.com,3,3
Yahoo,3,1
cn.bing.com,2,2
