referrer,views_total,views_unique
Google,121,72
Bing,62,8
github.com,50,15
search.brave.com,5,2
DuckDuckGo,3,2
Baidu,1,1
chatgpt.com,1,1
gamma.app,1,1
statics.teams.cdn.office.net,1,1
