referrer,views_total,views_unique
Google,234,64
github.com,93,19
link.zhihu.com,25,7
Bing,11,8
luomai.github.io,9,2
chatgpt.com,8,3
search.brave.com,8,3
cn.bing.com,6,3
DuckDuckGo,2,2
sigarch.org,2,2
