referrer,views_total,views_unique
Google,438,80
github.com,304,37
cn.bing.com,54,7
Bing,44,7
ustiugov.github.io,28,9
smartdataconf.ru,20,5
link.zhihu.com,18,5
devops.sdsdev.co.kr,18,1
statics.teams.cdn.office.net,13,7
luomai.github.io,8,5
