referrer,views_total,views_unique
Google,135,76
Bing,84,11
github.com,71,20
search.brave.com,5,2
DuckDuckGo,3,2
Baidu,2,2
chatgpt.com,1,1
gamma.app,1,1
perplexity.ai,1,1
sigops.org,1,1
