referrer,views_total,views_unique
Google,117,52
github.com,63,31
Bing,38,11
yandex.ru,17,1
link.zhihu.com,6,4
blog.chivier.site,4,2
arxiv.org,1,1
chatgpt.com,1,1
linkedin.com,1,1
search.brave.com,1,1
