referrer,views_total,views_unique
github.com,125,29
Google,115,48
Bing,11,5
DuckDuckGo,11,2
siyangshao.com,5,4
luomai.github.io,5,1
ustiugov.github.io,2,2
link.zhihu.com,2,1
cse.iitd.ac.in,1,1
doubao.com,1,1
