referrer,views_total,views_unique
Google,515,120
github.com,511,58
t.co,265,179
link.zhihu.com,215,106
Bing,79,12
cn.bing.com,50,6
luomai.github.io,15,3
DuckDuckGo,7,4
linkedin.com,6,3
ones.ainewera.com,6,1
