referrer,views_total,views_unique
github.com,216,22
Google,190,75
Bing,14,9
link.zhihu.com,8,4
search.brave.com,6,4
usenix.org,6,2
li.feishu.cn,4,1
blog.croc.ru,3,1
ustiugov.github.io,2,2
martinspace.top,2,1
