referrer,views_total,views_unique
github.com,139,30
Google,136,57
Bing,19,7
DuckDuckGo,11,2
siyangshao.com,5,3
luomai.github.io,5,1
ustiugov.github.io,2,2
link.zhihu.com,2,1
cse.iitd.ac.in,1,1
doubao.com,1,1
