referrer,views_total,views_unique
github.com,55,24
Bing,29,14
Google,28,24
DuckDuckGo,2,2
doubao.com,2,1
siyangshao.com,2,1
Baidu,1,1
chatgpt.com,1,1
drunkcoding.github.io,1,1
link.zhihu.com,1,1
