referrer,views_total,views_unique
Google,47,26
github.com,37,16
chatgpt.com,20,7
Bing,8,3
Baidu,4,2
siyangshao.com,3,3
yuque.alibaba-inc.com,2,2
search.brave.com,2,1
aliyuque.antfin.com,1,1
link.zhihu.com,1,1
