referrer,views_total,views_unique
Google,214,66
github.com,158,24
Bing,8,8
link.zhihu.com,6,4
ustiugov.github.io,6,3
usenix.org,5,4
chatgpt.com,3,3
Baidu,3,1
search.brave.com,3,1
thu-db.github.io,3,1
