referrer,views_total,views_unique
github.com,410,23
Google,187,64
Bing,28,6
link.zhihu.com,13,5
cn.bing.com,12,5
DuckDuckGo,4,2
usenix.org,3,2
search.brave.com,3,1
ustiugov.github.io,2,2
sigarch.org,2,2
