referrer,views_total,views_unique
Google,108,59
github.com,85,24
Bing,28,5
link.zhihu.com,2,2
doubao.com,2,1
Baidu,1,1
chatgpt.com,1,1
huggingface.co,1,1
perplexity.ai,1,1
qwant.com,1,1
